part_name,part_type
edition x gray 4 geil ddr4 gb 16 - 64 amd orion rgb 18cl 3200mhz,RAM
edition x gray 4 geil ddr4 gb 32 - amd orion 128 rgb 18cl 3200mhz,RAM
edition x gray 4 geil ddr4 gb 16 - 64 amd orion rgb 18cl 3200mhz,RAM
edition x gray 4 geil ddr4 gb 32 - amd orion 16cl 128 rgb 3200mhz,RAM
edition x gray 4 geil ddr4 gb 16 - 64 amd orion 16cl rgb 3200mhz,RAM
edition x gray 4 geil ddr4 gb 8 32 - amd orion 16cl rgb 3200mhz,RAM
edition x gray 4 geil ddr4 gb 16 - 64 amd orion 16cl rgb 3200mhz,RAM
edition x gray 4 geil ddr4 gb 8 32 - amd orion 16cl rgb 3200mhz,RAM
edition x gray 4 geil ddr4 gb 16 - 3000mhz 64 amd orion rgb 16cl,RAM
edition x gray 4 geil ddr4 gb 8 32 - 3000mhz amd orion rgb 16cl,RAM
edition x gray 4 geil ddr4 gb 32 - 2666mhz amd orion 128 rgb 19cl,RAM
edition x gray 4 geil ddr4 gb 8 32 - 2666mhz amd orion rgb 19cl,RAM
edition 2 x geil ddr4 8 16 - 2666mhz red amd orion gb 19cl,RAM
edition 2 x geil ddr4 32 red - 2666mhz 64 amd orion gb 19cl,RAM
edition 2 x geil ddr4 32 16 - 2666mhz red amd orion gb 19cl,RAM
edition 2 x geil ddr4 32 16 - red amd orion 16cl gb 3200mhz,RAM
edition 2 x geil ddr4 32 red - 64 amd orion 16cl gb 3200mhz,RAM
edition 2 x geil ddr4 32 16 - red amd orion 16cl gb 3200mhz,RAM
edition 2 x geil ddr4 8 16 - red amd orion 16cl gb 3200mhz,RAM
edition 2 x geil ddr4 32 red - 64 amd orion gb 22cl 3200mhz,RAM
edition 2 x geil ddr4 32 16 - red amd orion gb 22cl 3200mhz,RAM
edition 2 x geil ddr4 8 16 - red amd orion gb 22cl 3200mhz,RAM
edition 2 x 3600mhz geil ddr4 32 16 - red amd orion gb 18cl,RAM
edition 2 x 3600mhz geil ddr4 32 red - 64 amd orion gb 18cl,RAM
edition 2 x 4000mhz geil ddr4 8 16 - red amd orion gb 16cl,RAM
edition 2 x 4000mhz geil ddr4 32 red - 64 amd orion gb 18cl,RAM
edition 2 x 4000mhz geil ddr4 32 16 - red amd orion gb 18cl,RAM
edition 2 x 4000mhz geil ddr4 8 16 - red amd orion gb 18cl,RAM
4400mhz edition 2 x geil ddr4 8 16 - red amd orion gb 18cl,RAM
edition 2 x geil ddr4 32 16 - red amd orion gb 18cl 4266mhz,RAM
edition 2 x geil ddr4 8 16 - red amd orion gb 18cl 4266mhz,RAM
edition 2 x gray geil ddr4 32 - 2666mhz 64 amd orion gb 19cl,RAM
edition 2 x gray geil ddr4 32 16 - 2666mhz amd orion gb 19cl,RAM
edition 2 x gray geil ddr4 8 16 - 2666mhz amd orion gb 19cl,RAM
edition 2 x gray geil ddr4 32 16 - 3000mhz amd orion gb 16cl,RAM
edition 2 x gray geil ddr4 32 16 - amd orion 16cl gb 3200mhz,RAM
edition 2 x gray geil ddr4 32 - 64 amd orion 16cl gb 3200mhz,RAM
edition 2 x gray geil ddr4 32 - 64 amd orion gb 22cl 3200mhz,RAM
edition 2 x gray geil ddr4 32 16 - amd orion gb 22cl 3200mhz,RAM
edition 2 x gray geil ddr4 8 16 - amd orion gb 22cl 3200mhz,RAM
edition 2 x 3600mhz gray geil ddr4 32 16 - amd orion gb 18cl,RAM
edition 2 x gray 4000mhz geil ddr4 8 16 - amd orion gb 16cl,RAM
edition 2 x gray 4000mhz geil ddr4 8 16 - amd orion gb 18cl,RAM
edition 2 x gray 4000mhz geil ddr4 32 16 - amd orion gb 18cl,RAM
edition 2 x gray 4000mhz geil ddr4 32 - 64 amd orion gb 18cl,RAM
edition 2 x gray geil ddr4 8 16 - amd orion gb 18cl 4266mhz,RAM
edition 2 x gray geil ddr4 32 16 - amd orion gb 18cl 4266mhz,RAM
4400mhz edition 2 x gray geil ddr4 8 16 - amd orion gb 18cl,RAM
edition 2 x 4 2133mhz geil ddr4 black 8 15cl - amd gb potenza evo,RAM
edition 2 x 2133mhz geil ddr4 black 15cl 32 16 - amd gb potenza evo,RAM
edition 2 x geil ddr4 2400mhz black 32 16 - amd gb potenza 16cl evo,RAM
edition 2 x geil ddr4 black 32 16 - 2666mhz amd gb potenza 16cl evo,RAM
edition 2 x geil ddr4 black 32 16 - 2666mhz amd gb potenza 19cl evo,RAM
edition 2 x geil ddr4 black 8 16 - 2666mhz amd gb potenza 19cl evo,RAM
edition 2 x 4 geil ddr4 black 8 - 2666mhz amd gb potenza 19cl evo,RAM
edition 2 x geil ddr4 black 8 16 - 3000mhz amd 14cl gb potenza evo,RAM
edition 2 x 4 geil ddr4 black 8 - 3000mhz amd 14cl gb potenza evo,RAM
edition 2 x 4 geil ddr4 black 8 - 3000mhz amd gb potenza 16cl evo,RAM
edition 2 x 4 geil ddr4 black 8 - amd 16cl gb potenza 3200mhz evo,RAM
edition 2 x 3600mhz geil ddr4 black 8 16 - amd 14cl gb potenza evo,RAM
edition 2 x 3600mhz 4 geil ddr4 black 8 - amd 14cl gb potenza evo,RAM
edition 2 x 3600mhz 4 geil ddr4 black 8 - amd gb potenza 16cl evo,RAM
edition 2 x 3600mhz geil ddr4 black 8 16 - amd gb potenza 16cl evo,RAM
edition 2 x 3600mhz 18cl geil ddr4 black 32 16 - amd gb potenza evo,RAM
edition 2 x 3600mhz 18cl 4 geil ddr4 black 8 - amd gb potenza evo,RAM
edition 2 x 3600mhz 18cl geil ddr4 black 8 16 - amd gb potenza evo,RAM
edition 2 x 3600mhz 18cl geil ddr4 black 32 16 - amd gb potenza evo,RAM
edition 2 x 3600mhz 18cl geil ddr4 black 32 - 64 amd gb potenza evo,RAM
edition 2 x 18cl 4 4000mhz geil ddr4 black 8 - amd gb potenza evo,RAM
edition 2 x 18cl 4000mhz geil ddr4 black 8 16 - amd gb potenza evo,RAM
edition 2 x 4 geil ddr4 2400mhz 8 red - amd gb potenza 16cl evo,RAM
edition 2 x 2133mhz geil ddr4 8 15cl 16 - red amd gb potenza evo,RAM
edition 2 x 4 2133mhz geil ddr4 8 15cl red - amd gb potenza evo,RAM
edition 2 x geil ddr4 2400mhz 32 16 - red amd gb potenza 16cl evo,RAM
edition 2 x 4 geil ddr4 2400mhz 8 red - amd 17cl gb potenza evo,RAM
edition 2 x geil ddr4 32 16 - 2666mhz red amd gb potenza 16cl evo,RAM
edition 2 x geil ddr4 8 16 - 2666mhz red amd gb potenza 16cl evo,RAM
edition 2 x 4 geil ddr4 8 red - 2666mhz amd gb potenza 16cl evo,RAM
edition 2 x 4 geil ddr4 8 red - 3000mhz amd gb potenza 16cl evo,RAM
edition 2 x geil ddr4 32 16 - red amd 16cl gb potenza 3200mhz evo,RAM
edition 2 x 4 geil ddr4 8 red - amd 16cl gb potenza 3200mhz evo,RAM
edition 2 x geil ddr4 32 16 - 2666mhz red amd gb potenza 19cl evo,RAM
edition 2 x geil ddr4 8 16 - 2666mhz red amd gb potenza 19cl evo,RAM
edition 2 x 4 geil ddr4 8 red - 2666mhz amd gb potenza 19cl evo,RAM
edition 2 x geil ddr4 8 16 - 3000mhz red amd 14cl gb potenza evo,RAM
edition 2 x 4 geil ddr4 8 red - 3000mhz amd 14cl gb potenza evo,RAM
edition 2 x 3600mhz geil ddr4 8 16 - red amd 14cl gb potenza evo,RAM
edition 2 x 3600mhz 4 geil ddr4 8 red - amd 14cl gb potenza evo,RAM
edition 2 x 18cl geil ddr4 32 red - 64 amd gb potenza 3200mhz evo,RAM
edition 2 x geil ddr4 32 16 - red amd 16cl gb potenza 3200mhz evo,RAM
edition 2 x 3600mhz geil ddr4 8 16 - red amd gb potenza 16cl evo,RAM
edition 2 x 3600mhz 4 geil ddr4 8 red - amd gb potenza 16cl evo,RAM
edition 2 x 3600mhz 18cl geil ddr4 32 16 - red amd gb potenza evo,RAM
edition 2 x 3600mhz 18cl 4 geil ddr4 8 red - amd gb potenza evo,RAM
edition 2 x 3600mhz 18cl geil ddr4 32 16 - red amd gb potenza evo,RAM
edition 2 x 3600mhz 18cl geil ddr4 32 red - 64 amd gb potenza evo,RAM
edition 2 x 18cl 4 4000mhz geil ddr4 8 red - amd gb potenza evo,RAM
edition 2 x 18cl 4000mhz geil ddr4 8 16 - red amd gb potenza evo,RAM
x geil ddr5 8 4800mhz red - rgb 40cl polaris gb 1,RAM
x gray geil ddr5 4800mhz 32 - rgb 40cl polaris gb 1,RAM
x gray geil ddr5 4800mhz 16 - rgb 40cl polaris gb 1,RAM
x gray geil ddr5 8 4800mhz - rgb 40cl polaris gb 1,RAM
x geil ddr5 4800mhz white 32 - rgb 40cl polaris gb 1,RAM
x geil ddr5 4800mhz white 16 - rgb 40cl polaris gb 1,RAM
x geil ddr5 8 4800mhz white - rgb 40cl polaris gb 1,RAM
2 x geil ddr5 8 4800mhz 16 - red rgb 40cl polaris gb,RAM
2 x geil ddr5 4800mhz 32 red - 64 rgb 40cl polaris gb,RAM
2 x geil ddr5 8 4800mhz white 16 - rgb 40cl polaris gb,RAM
x 34cl geil ddr5 5200mhz 16 - red rgb polaris gb 1,RAM
x 34cl geil ddr5 5200mhz white 16 - rgb polaris gb 1,RAM
x 5600mhz 38cl geil ddr5 16 - red rgb polaris gb 1,RAM
x 5600mhz 38cl gray geil ddr5 16 - rgb polaris gb 1,RAM
x 5600mhz 38cl geil ddr5 white 16 - rgb polaris gb 1,RAM
2 x 5600mhz 38cl geil ddr5 32 16 - red rgb polaris gb,RAM
x renegade 4 ddr4 black gb 8 / kingston 32 silver - fury 16cl rgb 3200mhz,RAM
x renegade 4 ddr4 black gb / silver kingston 16 - 64 fury 16cl rgb 3200mhz,RAM
2 x 3600mhz renegade ddr4 black gb / silver kingston 32 - 64 fury rgb 18cl,RAM
x 3600mhz renegade 4 ddr4 black gb / silver kingston 32 - fury 128 rgb 18cl,RAM
x renegade 4000mhz ddr4 black gb 8 / kingston silver - fury rgb 1 19cl,RAM
2 x renegade 4000mhz ddr4 black gb 8 / kingston silver 16 - fury rgb 19cl,RAM
x 3600mhz 18cl 4 addlink spider ddr4 black 8 - gb 1,RAM
2 x 4 addlink spider ddr4 black 8 16 - 16cl gb 3200mhz,RAM
2 x 4 addlink spider ddr4 black 32 16 - 16cl gb 3200mhz,RAM
2 x 3600mhz 4 addlink spider ddr4 black 8 16 - gb 18cl,RAM
2 x 3600mhz 4 addlink spider ddr4 black 32 16 - gb 18cl,RAM
x x4 addlink spider ddr4 black 8 - 16cl gb 1 3200mhz,RAM
x x4 addlink spider ddr4 black 16 - 16cl gb 1 3200mhz,RAM
x 3600mhz 18cl x4 addlink spider ddr4 black 8 - gb 1,RAM
x 3600mhz 18cl x4 addlink spider ddr4 black 16 - gb 1,RAM
2 x 3600mhz x4 addlink spider ddr4 black 32 16 - gb 18cl,RAM
x green addlink n4 spider ddr4 / 8 black - 22cl gb 1 3200mhz,RAM
x green addlink n4 spider ddr4 / black 16 - 22cl gb 1 3200mhz,RAM
x green addlink n4 spider ddr4 / black 32 - 22cl gb 1 3200mhz,RAM
2 x green addlink n4 spider ddr4 / 8 black 16 - 22cl gb 3200mhz,RAM
2 x green addlink n4 spider ddr4 / black 32 16 - 22cl gb 3200mhz,RAM
2 x green addlink n4 spider ddr4 / black 32 - 64 22cl gb 3200mhz,RAM
x 18cl vulcan 1 ddr4 gb teamgroup 32 - 2666mhz z red t force,RAM
x vulcan 1 ddr4 gb 8 teamgroup red - 3000mhz z t force 16cl,RAM
x vulcan 1 ddr4 gb teamgroup 32 - 3000mhz z red t force 16cl,RAM
x vulcan 1 ddr4 gb teamgroup 16 - 3000mhz z red t force 16cl,RAM
x vulcan 1 ddr4 gb teamgroup 32 - red z 16cl t force 3200mhz,RAM
x 3600mhz vulcan 1 ddr4 gb 8 20cl teamgroup red - z t force,RAM
x 18cl vulcan gray 1 ddr4 gb teamgroup 32 - 2666mhz z t force,RAM
x vulcan gray 1 ddr4 gb teamgroup 32 - 3000mhz z t force 16cl,RAM
x vulcan gray 1 ddr4 gb teamgroup 16 - 3000mhz z t force 16cl,RAM
x 3600mhz vulcan gray 1 ddr4 gb 8 20cl teamgroup - z t force,RAM
2 x 18cl vulcan ddr4 gb teamgroup 32 - 2666mhz z 64 red t force,RAM
2 x vulcan ddr4 gb teamgroup 32 - 3000mhz z 64 red t force 16cl,RAM
2 x vulcan ddr4 gb teamgroup 32 - 16 z 3000mhz red t force 16cl,RAM
2 x vulcan ddr4 gb teamgroup 32 - red z 64 16cl t force 3200mhz,RAM
2 x 3600mhz vulcan ddr4 gb 8 teamgroup 16 - red z 14cl t force,RAM
2 x 3600mhz vulcan ddr4 gb 8 20cl teamgroup 16 - red z t force,RAM
2 x 18cl vulcan gray ddr4 gb teamgroup 32 - 2666mhz z 64 t force,RAM
2 x vulcan gray ddr4 gb teamgroup 32 - 3000mhz z 64 t force 16cl,RAM
2 x vulcan gray ddr4 gb teamgroup 32 - 16 z 3000mhz t force 16cl,RAM
2 x 3600mhz vulcan ddr4 gb 8 20cl teamgroup 16 - red z t force,RAM
x 1 delta ddr4 black gb 8 teamgroup - 2666mhz rgb t force 16cl,RAM
x 1 delta ddr4 black gb teamgroup 16 - 2666mhz rgb t force 16cl,RAM
x 1 delta ddr4 gb 8 white teamgroup - 2666mhz rgb t force 16cl,RAM
x 1 delta ddr4 gb white teamgroup 16 - 2666mhz rgb t force 16cl,RAM
2 x delta ddr4 gb 8 white teamgroup 16 - 2666mhz rgb t force 16cl,RAM
x 18cl 1 delta ddr4 black gb teamgroup 32 - 2666mhz rgb t force,RAM
2 x 18cl delta ddr4 gb white teamgroup 32 - 2666mhz 64 rgb t force,RAM
x 18cl 1 delta ddr4 gb white teamgroup 32 - 2666mhz rgb t force,RAM
x 1 delta ddr4 black gb teamgroup 32 - 3000mhz rgb t force 16cl,RAM
x 1 delta ddr4 black gb 8 teamgroup - 3000mhz rgb t force 16cl,RAM
x 1 delta ddr4 gb 8 white teamgroup - 3000mhz rgb t force 16cl,RAM
x 1 delta ddr4 gb white teamgroup 32 - 3000mhz rgb t force 16cl,RAM
2 x delta ddr4 black gb teamgroup 32 - 64 rgb 16cl t force 3200mhz,RAM
x 1 delta ddr4 black gb teamgroup 16 - rgb 16cl t force 3200mhz,RAM
x 1 delta ddr4 gb 8 white teamgroup - rgb 16cl t force 3200mhz,RAM
x 1 delta ddr4 gb white teamgroup 32 - rgb 16cl t force 3200mhz,RAM
2 x delta ddr4 black gb teamgroup 32 - 64 rgb 16cl t force 3200mhz,RAM
x 18cl 1 delta ddr4 black gb teamgroup 32 - 2666mhz rgb t force,RAM
x 18cl 1 delta ddr4 gb white teamgroup 16 - 2666mhz rgb t force,RAM
2 x 3600mhz delta ddr4 black gb 8 teamgroup 16 - rgb 14cl t force,RAM
x renegade 13cl ddr4 black kingston 16 - 2666mhz fury gb 1,RAM
x renegade ddr4 black kingston 32 15cl - 2666mhz fury gb 1,RAM
x renegade 4 ddr4 black kingston 16 - 64 fury 16cl gb 3200mhz,RAM
x 3600mhz 18cl renegade ddr4 black kingston 32 - fury gb 1,RAM
x 3600mhz renegade 4 ddr4 black kingston 16 - 64 fury gb 16cl,RAM
2 x 5600mhz 30cl trident ddr5 / gb g.skill black white 32 - 64 z5 rgb,RAM
2 x trident ddr5 / gb g.skill 5200mhz white 32 16 - black z5 40cl rgb,RAM
2 x 5600mhz trident ddr5 / gb g.skill black white 32 16 - z5 30cl rgb,RAM
36cl 2 x 5600mhz trident ddr5 black gb g.skill 32 16 - z5 rgb,RAM
36cl 2 x 5600mhz trident ddr5 / gb g.skill black white 32 16 - z5 rgb,RAM
2 x 5600mhz trident ddr5 black gb g.skill 32 16 - z5 40cl rgb,RAM
2 x 5600mhz trident ddr5 / gb g.skill black white 32 16 - z5 40cl rgb,RAM
2 x 5600mhz trident ddr5 / gb g.skill black white 32 16 - z5 40cl rgb,RAM
2 x 5600mhz trident ddr5 black gb g.skill 32 16 - z5 40cl rgb,RAM
2 x 5600mhz trident ddr5 / gb g.skill black white 32 16 - z5 40cl rgb,RAM
2 x trident ddr5 black gb g.skill 6000mhz 32 16 - z5 40cl rgb,RAM
2 x trident ddr5 black gb g.skill 6000mhz 32 16 - z5 40cl rgb,RAM
36cl 2 x trident ddr5 black gb g.skill 6000mhz 32 16 - z5 rgb,RAM
premier x ddr4 server kingston 16 - 2666mhz gb 1 19cl,RAM
premier x ddr4 2933mhz server 8 kingston - 21cl gb 1,RAM
premier x ddr4 2933mhz server 8 kingston - 21cl gb 1,RAM
premier x ddr4 2933mhz server kingston 16 - 21cl gb 1,RAM
premier x ddr4 2933mhz server kingston 16 - 21cl gb 1,RAM
premier x ddr4 server kingston 32 - 2666mhz gb 1 19cl,RAM
premier x ddr4 server kingston 32 - 2666mhz gb 1 19cl,RAM
premier x ddr4 server kingston 32 - 2666mhz gb 1 19cl,RAM
premier x ddr4 server kingston 32 - 2666mhz gb 1 19cl,RAM
premier x ddr4 server kingston 32 - 2666mhz gb 1 19cl,RAM
premier x ddr4 server kingston 32 - 2666mhz gb 1 19cl,RAM
premier x ddr4 server kingston 16 - 2666mhz gb 1 19cl,RAM
premier x ddr4 server kingston 16 - 2666mhz gb 1 19cl,RAM
premier x ddr4 server kingston 16 - 2666mhz gb 1 19cl,RAM
premier x ddr4 server kingston 16 - 2666mhz gb 1 19cl,RAM
premier x ddr4 server kingston 16 - 2666mhz gb 1 19cl,RAM
premier x ddr4 server 8 kingston - 2666mhz gb 1 19cl,RAM
premier x ddr4 2933mhz server 8 kingston - 21cl gb 1,RAM
premier x ddr4 2933mhz server kingston 16 - 21cl gb 1,RAM
premier x ddr4 2933mhz server kingston 32 - 21cl gb 1,RAM
premier x ddr4 server kingston 16 - 22cl gb 1 3200mhz,RAM
premier x ddr4 server kingston 16 - 22cl gb 1 3200mhz,RAM
premier x ddr4 server kingston 16 - 22cl gb 1 3200mhz,RAM
premier x ddr4 server kingston 16 - 22cl gb 1 3200mhz,RAM
premier x ddr4 server kingston 32 - 22cl gb 1 3200mhz,RAM
premier x ddr4 server kingston 32 - 22cl gb 1 3200mhz,RAM
premier x ddr4 server kingston 32 - 22cl gb 1 3200mhz,RAM
x 4 ddr4 black kingston beast - 2666mhz fury gb 1 16cl,RAM
x 4 ddr4 black kingston beast 16 - 2666mhz fury gb 16cl,RAM
2 x ddr5 4800mhz kingston 32 16 - valueram 40cl gb,RAM
2 x ddr5 4800mhz kingston 32 - 64 valueram 40cl gb,RAM
x ddr4 kingston 16 - 2666mhz valueram gb 1 19cl,RAM
x ddr4 8 kingston - 2666mhz valueram gb 1 19cl,RAM
x 4 ddr4 black kingston beast 16 - 2666mhz 64 fury gb 16cl,RAM
ripjaws 2 x ddr5 5200mhz g.skill white 32 s5 16 - 28cl gb,RAM
ripjaws 36cl 2 x ddr5 black 5200mhz g.skill 32 s5 16 - gb,RAM
ripjaws 36cl 2 x ddr5 5200mhz g.skill white 32 s5 - 64 gb,RAM
ripjaws 2 x ddr5 5200mhz g.skill white 32 s5 16 - 40cl gb,RAM
ripjaws 2 x 5600mhz ddr5 g.skill white 32 s5 - 64 28cl gb,RAM
ripjaws 2 x 5600mhz ddr5 g.skill white 32 s5 16 - 30cl gb,RAM
ripjaws 36cl 2 x 5600mhz ddr5 black g.skill 32 s5 16 - gb,RAM
ripjaws 36cl 2 x 5600mhz ddr5 g.skill white 32 s5 16 - gb,RAM
ripjaws 36cl 2 x 5600mhz ddr5 black g.skill 32 s5 16 - gb,RAM
ripjaws 36cl 2 x 5600mhz ddr5 g.skill white 32 s5 16 - gb,RAM
ripjaws 2 x 5600mhz ddr5 g.skill white 32 s5 16 - 40cl gb,RAM
ripjaws 2 x 5600mhz ddr5 black g.skill 32 s5 16 - 40cl gb,RAM
ripjaws 2 x ddr5 6000mhz g.skill white 32 s5 - 64 30cl gb,RAM
xpg adata x gammix d20 ddr4 black / silver 16 - 16cl gb 1 3200mhz,RAM
xpg adata x gammix d20 ddr4 black / silver 32 - 16cl gb 1 3200mhz,RAM
xpg adata x 3600mhz 18cl gammix d20 ddr4 black / silver 16 - gb 1,RAM
xpg adata x 3600mhz 18cl gammix d20 ddr4 black / silver 16 - gb 1,RAM
xpg adata x gammix d20 ddr4 black / 8 silver - 4133mhz gb 1 19cl,RAM
xpg adata 2 x 3600mhz gammix d20 ddr4 black / silver 32 16 - gb 18cl,RAM
xpg adata x gammix d20 gray ddr4 / 8 silver - 16cl gb 1 3200mhz,RAM
xpg adata x gammix d20 gray ddr4 / silver 16 - 16cl gb 1 3200mhz,RAM
xpg adata x gammix d20 gray ddr4 / silver 16 - 16cl gb 1 3200mhz,RAM
xpg adata x gammix d20 gray ddr4 / silver 32 - 16cl gb 1 3200mhz,RAM
xpg adata x 3600mhz 18cl gammix d20 gray ddr4 / 8 silver - gb 1,RAM
xpg adata x 3600mhz 18cl gammix d20 gray ddr4 / silver 16 - gb 1,RAM
xpg adata x 3600mhz 18cl gammix d20 gray ddr4 / silver 16 - gb 1,RAM
xpg adata x 3600mhz 18cl gammix d20 gray ddr4 / silver 16 - gb 1,RAM
xpg adata x gammix d20 gray ddr4 / 8 silver - 4133mhz gb 1 19cl,RAM
xpg adata 2 x gammix d20 gray ddr4 / 8 silver 16 - 16cl gb 3200mhz,RAM
xpg adata 2 x gammix d20 gray ddr4 / 8 silver 16 - 16cl gb 3200mhz,RAM
xpg adata 2 x gammix d20 gray ddr4 / 8 silver 16 - 16cl gb 3200mhz,RAM
xpg adata 2 x gammix d20 gray ddr4 / silver 32 16 - 16cl gb 3200mhz,RAM
xpg adata 2 x gammix d20 gray ddr4 / silver 32 - 64 16cl gb 3200mhz,RAM
xpg adata 2 x 3600mhz gammix d20 gray ddr4 / 8 silver 16 - gb 18cl,RAM
xpg adata 2 x 3600mhz gammix d20 gray ddr4 / silver 32 16 - gb 18cl,RAM
xpg adata 2 x 3600mhz gammix d20 gray ddr4 / silver 32 16 - gb 18cl,RAM
xpg adata 2 x 3600mhz gammix d20 gray ddr4 / silver 32 16 - gb 18cl,RAM
xpg adata 2 x gammix d20 gray ddr4 / 8 silver 16 - 4133mhz gb 19cl,RAM
36cl 2 x xsky ddr5 gb color 6000mhz white 32 16 - rgb v,RAM
36cl 2 x gold xsky ddr5 gb color 6000mhz 32 16 - rgb v,RAM
36cl 2 x xsky ddr5 gb color 6000mhz silver 32 16 - rgb v,RAM
2 x xsky ddr5 gb color 6400mhz white 32 16 - 32cl rgb v,RAM
2 x xsky ddr5 black gb color 6400mhz 32 16 - 32cl rgb v,RAM
2 x gold xsky ddr5 gb color 6400mhz 32 16 - 32cl rgb v,RAM
2 x xsky ddr5 black gb color 32 16 - 6600mhz 32cl rgb v,RAM
2 x 18cl xtreem 4533mhz ddr4 black gb 8 teamgroup 16 - argb t force,RAM
2 x xtreem ddr4 black gb 8 20cl teamgroup 16 - 5066mhz argb t force,RAM
x xtreem ddr4 black gb 8 teamgroup - 64 argb 16cl t force 3200mhz,RAM
x 3600mhz 18cl xtreem ddr4 black gb 8 teamgroup 16 - argb 128 t force,RAM
2 x ddr4 black gb lexar 32 16 - hades rgb 18cl 3200mhz,RAM
x 18cl gray oc ddr4 lexar 8 / black - hades gb 1 3200mhz,RAM
2 x gray oc ddr4 lexar / black 32 16 - hades gb 18cl 3200mhz,RAM
x 3600mhz 18cl gray oc ddr4 lexar 8 / black - hades gb 1,RAM
2 x gray oc ddr4 lexar / black 32 16 - hades gb 18cl 3200mhz,RAM
x 3600mhz 18cl gray oc ddr4 lexar 8 / black - hades gb 1,RAM
x 3600mhz 18cl gray oc ddr4 lexar / black 16 - hades gb 1,RAM
2 x 5600mhz vulcan ddr5 black gb teamgroup 32 - 16 40cl t force,RAM
2 x vulcan ddr5 gb 8 5200mhz teamgroup 16 - red 40cl t force,RAM
2 x 5600mhz vulcan ddr5 gb teamgroup 32 - 16 red 40cl t force,RAM
x visiontek ddr5 4800mhz 32 - 40cl 901513 gb 1,RAM
prism 2 x gold ddr4 color pro 32 16 - 19cl gb v 4266mhz,RAM
2 x gold skywalker ddr4 color plus 32 16 - 19cl gb v 4266mhz,RAM
x 1 delta ddr4 black gb teamgroup 32 - rgb 16cl t force 3200mhz,RAM
x 1 delta 4000mhz ddr4 black gb 8 20cl teamgroup - rgb t force,RAM
x 1 delta 4000mhz ddr4 gb 8 20cl white teamgroup - rgb t force,RAM
2 x delta 4000mhz ddr4 black gb 8 teamgroup 16 - rgb t force 16cl,RAM
2 x delta 4000mhz ddr4 black gb 8 20cl teamgroup 16 - rgb t force,RAM
2 x delta 4000mhz ddr4 gb 8 20cl white teamgroup 16 - rgb t force,RAM
2 x ddr4 black gb teamgroup 32 - za 16 16cl t force 3200mhz dark,RAM
2 x 18cl 4000mhz ddr4 black gb teamgroup 32 - za 16 t force dark,RAM
2 x ddr4 gb teamgroup 32 - 16 z 2666mhz red t force 16cl dark,RAM
2 x gray ddr4 gb teamgroup 32 - 16 z 2666mhz t force 16cl dark,RAM
2 x gray ddr4 gb 8 teamgroup 16 - 2666mhz z t force 16cl dark,RAM
2 x ddr4 gb teamgroup 32 - 3000mhz z 64 red t force 16cl dark,RAM
2 x gray ddr4 gb teamgroup 32 - z 64 16cl t force 3200mhz dark,RAM
2 x gray ddr4 gb teamgroup 32 - 16 z 16cl t force 3200mhz dark,RAM
2 x 3600mhz gray ddr4 gb teamgroup 32 - z 64 t force 16cl dark,RAM
2 x ddr4 gb 8 teamgroup 16 - red z 16cl t force 3200mhz dark,RAM
2 x ddr4 gb teamgroup 32 - red z 64 16cl t force 3200mhz dark,RAM
2 x 18cl gray ddr4 gb teamgroup 32 - 2666mhz z 64 t force dark,RAM
x 4 2133mhz ddr4 black 15cl teamgroup elite - gb 1,RAM
x 4 2133mhz ddr4 black 8 15cl teamgroup elite 32 - gb,RAM
x 4 2133mhz ddr4 black 15cl teamgroup 16 elite - gb,RAM
2 x 2133mhz ddr4 black 15cl teamgroup elite 32 16 - gb,RAM
2 x 2133mhz ddr4 black 8 15cl teamgroup 16 elite - gb,RAM
x ddr4 black 2400mhz teamgroup elite 32 - gb 1 16cl,RAM
x 4 ddr4 black 2400mhz teamgroup elite - gb 1 16cl,RAM
x 4 ddr4 black 8 teamgroup elite 32 - gb 2400mhz 16cl,RAM
x 4 ddr4 black teamgroup 16 elite - gb 2400mhz 16cl,RAM
2 x 4 ddr4 black 8 teamgroup elite - gb 2400mhz 16cl,RAM
x 4 ddr4 black teamgroup elite - 2666mhz gb 1 19cl,RAM
x 4 ddr4 black teamgroup 16 elite - 2666mhz gb 19cl,RAM
2 x 4 ddr4 black 8 teamgroup elite - 2666mhz gb 19cl,RAM
x 4 ddr4 black teamgroup elite - 22cl gb 1 3200mhz,RAM
2 x 4 ddr4 black 8 teamgroup elite - 22cl gb 3200mhz,RAM
2 x 18cl xtreem 4533mhz ddr4 gb 8 white teamgroup 16 - argb t force,RAM
2 x xtreem ddr4 gb 8 20cl white teamgroup 16 - 5066mhz argb t force,RAM
x gold black - 2400mhz delta teamgroup 16 alliance gb gaming ddr4 tuf rgb 1 force / t 16cl,RAM
x gold black 32 - 2400mhz delta teamgroup 16 alliance gb gaming 2 ddr4 tuf rgb force / t 16cl,RAM
x gold black 8 - 2666mhz delta teamgroup 16 alliance gb gaming 2 ddr4 tuf rgb force / t 18cl,RAM
x gold black 8 - 2666mhz delta teamgroup alliance gb gaming ddr4 tuf rgb 1 force / t 18cl,RAM
x gold black 8 - delta teamgroup alliance gb gaming ddr4 tuf rgb 1 force 2933mhz / t 16cl,RAM
x gold black 8 - delta teamgroup 16 alliance gb gaming 2 ddr4 tuf rgb force 2933mhz / t 16cl,RAM
